id	label
1428552015156695043	positive
755984698170540032	positive
1226017982700109825	neutral
1446793005709492225	neutral
471976765179834369	neutral
1364211417293840384	neutral
1452505504731697153	neutral
1207523536698392577	positive
1449691069457649664	positive
1467752054261104640	neutral
1405856609956352004	positive
1450731114553872388	positive
1258640964744368128	neutral
1330169861687947275	neutral
1420010106452803586	positive
1298653267413663745	negative
1326746298335301632	negative
1432204485963751429	positive
1441334368958513157	negative
1442343819341561857	neutral
1415891442661085189	neutral
1198793223977623552	positive
439770791681724416	neutral
1348483168345747458	neutral
1493866004589334529	neutral
1319996924900982785	negative
1443455397294084098	neutral
1137908174009188352	negative
1361933538606505988	negative
1469253252113911808	positive
1289240023280230405	neutral
1319456722331693056	neutral
471251988257054722	neutral
1406289716312297477	neutral
1345780870293164033	negative
1458025495467986949	positive
1420632387407400965	positive
915211788165066752	positive
1362969871147962375	positive
1222200216612495360	negative
1217702028979294208	neutral
1361401140835885057	negative
1431656836994789382	positive
1397773865657331715	negative
1355127909422395394	neutral
1411626986968010756	neutral
1430116835324690437	neutral
1454684782185435137	neutral
1032492529910861824	positive
1327220868984913920	negative
1322582892220870656	neutral
1432061075881533440	positive
1040508408087044096	negative
1302114212961898505	negative
1364491445025968132	neutral
1308998341611708417	neutral
1425006463462768642	neutral
1439520020489330691	neutral
1113641980117041152	negative
1415926430479708160	negative
1171080499906789376	neutral
1355475841744990213	positive
1384885139814113280	neutral
1365300388354646020	positive
1381944581512519680	positive
1496692439880404994	negative
1389500952495882242	positive
1419512588916858881	positive
1439536518503145475	positive
1397440348993986566	neutral
1413389075571036161	neutral
1400316961423171585	positive
833306153740226560	positive
1287361416345686026	neutral
1261310140319498240	negative
1436650500976308225	negative
1362301205242728448	positive
1280862205215272960	negative
1261174919901184000	positive
1488096764091834368	neutral
1493783452633628679	negative
1271828712267190274	positive
1398148935022088192	neutral
1358667338267066369	positive
1418236985659977728	negative
1164674667963146241	negative
1382548861076537347	neutral
1386287383587418115	negative
1281233099846594561	positive
1255550486549274626	neutral
1430086771895799812	neutral
1363773174517800962	neutral
1426953271348891650	positive
1453723466801184776	neutral
1323291350284972033	positive
1412681867094937605	neutral
1291665505292492800	positive
1285532959404171265	neutral
541105534620164096	neutral
1385549028482375684	neutral
1391291078968418316	positive
1444534148517879808	negative
1453649496957616136	positive
1305558465318797314	neutral
1442448806277124100	neutral
1394159870593572872	neutral
1470998127356219393	negative
1412797452546056198	positive
1198957718964277248	negative
1374209044798451712	neutral
1466057313752473606	positive
1013625999299407872	negative
1469011848003350529	neutral
1328304592644280320	neutral
1374889007805435905	neutral
1410449745588350978	positive
1409073388128129027	neutral
1433287745527447557	positive
1476398103485845505	neutral
1357680790226669568	neutral
1020339571379253249	neutral
1406795551639703553	positive
1433260907614855168	positive
1373510650857627650	positive
1372894737099726849	neutral
1356828345728606209	positive
1222159232918642688	neutral
1356263676617998336	negative
1406229106082160640	neutral
975820199227248640	neutral
1032964076249460737	negative
1401415510349127683	neutral
1391002420096868353	neutral
1185551941109075968	neutral
1304304657196482560	negative
1342297734234062849	negative
1476228499392253954	neutral
1190559626816716800	neutral
1379667857269645312	neutral
1402525062528331776	positive
1352854791311921153	positive
1353323349527715840	positive
1283431495185469440	positive
1432583998652313610	negative
1432715645054029844	negative
1412418979835043842	positive
1307911199481196546	negative
1432032537841479682	positive
1382411510002061313	negative
1287351264678797312	negative
1410079344223993858	negative
1389972184978788352	neutral
1463556649411485696	positive
1267101558665142274	negative
791554756493791233	positive
1399294580466470919	positive
1431309181840019459	negative
1395641618145947654	neutral
1334020516844163072	positive
1398683220867047430	positive
1363643681094332418	negative
1297028521613594624	positive
1386615617596268544	neutral
1454690426452021252	neutral
684408358133039104	negative
1330026943660527616	positive
1077172543272951809	neutral
1286669460162506752	neutral
1371561477098803201	positive
1432021526988025856	negative
765769273767817217	positive
812179950895824896	neutral
1293243497844109312	neutral
1050605994890280960	neutral
1498292299482075137	neutral
1488022983323308033	positive
1360248120269889541	neutral
1005431433257615360	positive
1460256180366757888	positive
1466104962476175365	neutral
1394691198212661249	neutral
1369612925783011329	positive
1497627024910737408	neutral
1138709836458266624	negative
1173944442736103431	neutral
106378023732920320	negative
1460911084857020423	negative
1443233435678433281	neutral
1285426975310352384	positive
1443546200561487883	neutral
1063401107429437440	neutral
1350002848738643968	positive
1312437186751422466	negative
1452167712625479685	neutral
1403986574157565955	negative
1476017717933068291	positive
1489487019021860866	negative
1444398811091111937	neutral
1452395663828860931	neutral
1361204669779873794	positive
1406933845350420484	neutral
1452631881879457793	positive
1406914094976749573	neutral
1338857156221652995	negative
933348423331282944	negative
1381498826867924992	negative
1364838510373396482	neutral
1345418401875947520	neutral
1441964061999001603	positive
965150958161309696	positive
1315882659646586880	negative
1454414820862689283	neutral
1362847793841270787	positive
1370758407871852548	positive
1367442792218193921	neutral
1103576683716608000	positive
1398589514730270723	positive
1334897864045039618	negative
1384403279459667971	negative
1175829639756943361	positive
1250338090255695880	negative
1497781441949691904	negative
1460428765469679621	neutral
1394618132170350592	negative
1413092253162086401	neutral
1443432820131565570	neutral
1391507779030982658	neutral
1438710136407740421	negative
1305542070770180099	positive
1467811223018237954	neutral
1395369371791396870	positive
1387225308877582336	positive
1478933003590152196	negative
1488192323833892865	positive
1292333257690886145	positive
1365235637922664451	negative
1448226288271953926	neutral
1412405158558978050	neutral
1351837553595277312	positive
1434509589932756994	neutral
945870072744091648	negative
1179347463368577024	positive
1314489516221034496	neutral
1431862973203554308	positive
1400091437400608775	negative
1406314247999553537	neutral
1398260062070599682	neutral
1435135786450620416	neutral
1288739460792819714	positive
1491118153354543104	neutral
1383761271846096897	negative
1419177236272353280	neutral
1330496207777480704	neutral
1413872854278434823	neutral
1454787046724161536	neutral
1379682067693281283	neutral
1396713555521458178	neutral
1424553961718091778	neutral
1215016338848010240	neutral
1388810830464970758	neutral
1374163087377321984	negative
779361744930177024	neutral
1362364442688712705	positive
1014478282090274817	neutral
1236871934274457601	positive
1484856940669075466	neutral
1465540127753572355	positive
1380936290640650240	neutral
1364244952776015872	positive
1455895856226394117	neutral
1381160873016750080	negative
1455205544554233857	neutral
1401515002729619460	neutral
1319896221511610368	positive
981134348035309569	negative
1465715366869544962	negative
1396014576223744001	positive
1432003641884307458	neutral
1456462294225854474	positive
1406860073947734020	positive
1334550101939814400	neutral
842968962807881728	negative
1397743450942885888	positive
1399595071289184259	neutral
1475424429752549377	positive
1451470612140986371	neutral
1387304632230191108	neutral
1321204391232344064	negative
1319197554706239488	negative
1414466850654547977	positive
1259685798493986816	negative
954294722562084864	neutral
1446861283538571268	neutral
1412939593410703360	neutral
1347109798425153536	neutral
1385355609487286273	positive
1411465591228047362	positive
1445193441009278976	neutral
1140882083000176642	neutral
1305593232022073344	neutral
1468278660226371587	positive
1145529901488803840	positive
1490899450646364162	positive
1188286160461651973	negative
1451569996992335881	neutral
1422214344230641666	neutral
1452488244570902528	negative
966553164722798593	neutral
1403189832705187845	neutral
1183241252659253249	neutral
1487004964178124809	positive
1460863008612118530	neutral
1419815874077380609	neutral
1475050668566089729	neutral
534562563388735488	negative
1306637166039060480	negative
1308741181698867202	neutral
1351088848659488770	positive
1406177189926633479	neutral
321552009692073984	neutral
1200284432202113025	negative
1449431492900253697	neutral
1050388469682511872	neutral
1448161646635978758	negative
1333104797952614401	negative
1476038548675461124	neutral
1476483186301747201	neutral
1283609362389327872	positive
1458802939879854090	positive
624812584106000384	neutral
1385468443940425736	neutral
1473667429603622917	positive
543243701305081856	negative
1462302716932198401	neutral
1475469117175963652	positive
1306051535458033664	positive
1422868851289559043	negative
1445405728865492999	neutral
1453348437303332864	negative
1224894623383867392	positive
1440045328690909184	neutral
1200728916966510592	negative
1286290743938576386	negative
1400765794863108105	neutral
1432999503041204228	neutral
1450738582914617349	positive
1460545502517161984	neutral
1490239027164987392	neutral
1476227739090710535	negative
1430106871042617347	positive
1292130061479378946	negative
1415654366766239748	neutral
1433060277021339653	neutral
1235926904244326400	positive
1498181796688633859	neutral
1345730720002555905	neutral
1391665281743790088	positive
1414909416827064325	neutral
1425029208179298306	neutral
1368267175975260160	neutral
1409854254412566528	neutral
1331938325024841728	positive
1442845850351194114	neutral
1434132125284851714	negative
1432330966513582088	negative
1412721031517642758	positive
1385954904842276865	neutral
1388159112714784770	neutral
1389862838617837569	negative
1274965745261178885	positive
1372819217200865282	neutral
606471853054427137	neutral
1475869598188666881	neutral
1263055927696961536	neutral
1487453824520372225	positive
1083242835212521478	negative
737319926562623493	neutral
1326061317485023239	positive
639708389723893760	negative
1413312833761153026	neutral
1356575818626060289	neutral
1339207479633141760	neutral
1387642283118403585	neutral
1448993848953167876	neutral
1258921438666534916	neutral
1330369077446135811	positive
1486395514744897538	positive
1272792642045177856	positive
1420614490815561735	neutral
1205866333906161664	negative
1426958112984997893	neutral
1422085938407100420	positive
1452936548177965056	neutral
1488112776312602624	negative
1314826711079346181	negative
963832683947266048	neutral
1341599607231397888	neutral
1401137948565794830	positive
1461682605619703808	neutral
1398956455454154754	neutral
1368828219248439297	positive
1413887261167394822	neutral
1192619855188389889	neutral
1386639625079328770	neutral
1288289019046932481	neutral
1332225012443406337	negative
1461326017373655052	neutral
993112245843386371	negative
1467038480983224322	neutral
1366675831439826945	negative
1475457441554784262	positive
1321161239523774465	neutral
1396701576518008833	negative
899230957101752320	negative
1278591209229840386	neutral
1473896689761079296	neutral
1204261228350062592	negative
1462793822732128261	positive
1425083207922307078	neutral
1109455424955256834	neutral
1494893998699253760	positive
1456793288233521153	negative
1446014129978941442	positive
1215939612058607616	neutral
1262344900181458944	positive
1403687046099570698	neutral
1475379032476643333	neutral
932497502145785856	positive
1337591771224633344	positive
1362692839704915970	neutral
1261937686782377985	positive
992161450075471872	negative
1358645232812756992	positive
1407492279791591427	neutral
1298615226170880006	neutral
1381755767330545664	negative
1428619251737264131	neutral
1444332582829629450	positive
1497861664024117249	neutral
1334089323633807361	neutral
1269273637531594753	neutral
1443599304040411137	neutral
1409069217731678208	neutral
1411523787980361733	neutral
1348203035646836737	neutral
1401593609703415810	neutral
1368856878768328712	neutral
1462459950031015938	neutral
1442062242292264965	neutral
1326031946443489282	neutral
1498023394595409920	neutral
1291644251676143616	neutral
1288093036501561345	neutral
1480106225069019136	negative
1321451893382651906	negative
1286186237108207619	neutral
1446874280659079173	neutral
1418745246742102020	neutral
1361669473040801792	neutral
1383992115663802371	neutral
1257252740608274434	negative
1137941401167990785	neutral
1366599919033671690	positive
1387243666410905606	negative
1435088845121286151	positive
934835141733638144	neutral
1421440755910905861	neutral
1476582511643803649	positive
1495955234639601673	neutral
1310435582145753088	negative
1445256818461184009	neutral
1214790074103001089	neutral
1386871441119875072	positive
1447610112110219269	negative
1406933046360608776	positive
1409895026415468553	positive
1439881252530708481	neutral
1200452472285913089	negative
1448944865375518722	positive
1244262983657754625	neutral
1436923259543453697	positive
1381619128474079233	neutral
1376126633648750594	positive
1223252631067353090	negative
1422100483791986690	neutral
1443777917046169601	neutral
1358678140327976961	negative
1257541885217976320	positive
1433000422344515584	neutral
1330023013081866241	negative
1306606574320971776	positive
1286341450045816841	positive
1344159714389733376	neutral
1196772725756485632	neutral
1413070175587340290	neutral
1336647779788050432	positive
1387007952876228609	positive
1476881870906277888	neutral
1371420174893543430	positive
1051082975377469440	negative
1488013656704962566	negative
1381940271936593921	neutral
1382652305519087617	negative
1357537902079610882	positive
1376024353280716803	neutral
888661163545956352	negative
1460492007005036545	negative
1454145708236292101	neutral
1336492245181222916	neutral
1490637400917233665	negative
1093732924787109888	positive
1298960583501348865	negative
1430418917877370885	positive
1452548549053325314	positive
1283598648358518785	neutral
1409546716206882820	neutral
1446153282565513223	neutral
1343412234790158338	positive
1262414834223640577	negative
1384780017834467329	neutral
1428393824238198784	negative
1415553137088241664	neutral
1452000823345512451	positive
1441030100619722762	positive
1266958986198134785	negative
1404702716736196608	neutral
975763101277601793	positive
703981207722205184	positive
1480017777033285632	negative
1402813018115694594	positive
1297139153381912583	negative
1263458147496267777	neutral
456061888062042112	neutral
1490374671358828550	neutral
1159309129480937472	negative
1420337243722448903	negative
1267706886771613696	negative
1476463235121381379	negative
895638622493388801	neutral
1081253731532820482	negative
1397083172274278400	neutral
1442162638671126533	neutral
1074995758900768768	neutral
1413025723648864259	neutral
1386907758843203584	positive
1149284510048985088	negative
1358625762316701699	negative
1286911766929108993	negative
1437681737463578624	neutral
726449191711477760	neutral
1441064955026026496	negative
1267701837370724352	neutral
1424251905992130566	neutral
1287678758590193664	negative
1416992598984560641	neutral
1346511361983930368	negative
1418194357044203520	neutral
1374700903261962246	neutral
1420325931642544130	negative
1458273671726841862	negative
1378320917147787266	neutral
1406169601034002434	positive
1493161597514432520	neutral
1463092417507180550	neutral
1498262651834892289	neutral
1441651063405223939	neutral
1374466045835051009	positive
1385769602085363715	positive
1415985745626636290	negative
1412648755640225797	positive
1382658815355617281	negative
1395260513785847808	neutral
1462986740478537728	neutral
1451914295348903938	negative
1440888796619304960	negative
1249525212393046016	neutral
197205243417722880	negative
572765881819742208	positive
1491237919113236486	positive
1265200737325375490	neutral
1365567525681991680	negative
1378424298897952769	neutral
1433375835193364480	neutral
1384722362466111490	neutral
1333758176957612034	neutral
1452240968493719553	neutral
1407924781467398145	positive
1475514411385114624	neutral
1497804997848797184	neutral
1471559639112187908	negative
1157629743967211521	neutral
1416729122483625987	negative
1430108615843606531	neutral
1423983689889849349	positive
1352591662489477124	neutral
1443902018444091396	negative
1387332451253424129	neutral
1433805395034722319	negative
1343103202078707717	neutral
1476510456239976450	neutral
1420087519903813635	negative
1371749182000799744	negative
1432769372729188353	positive
1346750074374692864	neutral
1449952504976842753	neutral
1448648172260052992	negative
1296832543291891712	negative
1361365483002363908	neutral
1301129340978171906	neutral
1495439737909174275	positive
1458797836267515904	neutral
1398876802760642561	neutral
1449622130849509382	negative
1443542441986969602	neutral
1448204359238565889	neutral
1206452853931249664	neutral
1489538920484577287	neutral
1392396366396104705	negative
1327470009774342144	neutral
1453372513526812678	negative
1383319608644435969	neutral
1320546527211712513	neutral
1261749074509860866	neutral
942261587867467776	neutral
609602116873641984	negative
1322888735759818752	neutral
1468437015393759241	neutral
1413049578895470593	neutral
1450821913878532097	positive
1262640004456726529	neutral
1452160349134671874	neutral
1325795854700040193	neutral
1370994356040048642	positive
1486960508125134850	positive
1441679260603850754	neutral
13007160581562369	negative
1322116008711135232	neutral
1383735949750804481	positive
1084129232891142144	neutral
1494933914120425475	positive
1404819642942595075	positive
534835415497195520	neutral
1412264538028847110	positive
1382181071698075648	negative
1214711252775309318	positive
1428602949358407688	positive
1380945395245752320	positive
1385061007878393856	negative
1446904914542690305	positive
1350366153781227521	neutral
1352854140272185344	neutral
1349217918240739329	positive
1341021983681642496	negative
1395649351083462660	neutral
1407666118794170368	negative
1409066057239728135	negative
1470637792711655427	negative
686808176948162561	neutral
1391633673804423169	negative
1391702867484889092	neutral
1159292812711485440	negative
1414278022279045121	neutral
1304291008574758913	neutral
1355072931835990020	positive
1496430100006707200	positive
1488065766142455808	negative
1439205591126212617	negative
1247743847137828870	positive
1402537770501873668	neutral
1287358544048578560	negative
1326048600523038721	negative
1344667330467414019	neutral
1476138544938708993	negative
1226848809919098880	negative
1386271451938885632	positive
1261187950353801218	negative
1497958349387689984	neutral
1401135843218104321	positive
1478615288102850564	negative
1462217241462640644	positive
1196654717901950976	neutral
1350408298273488896	neutral
550619755527151616	neutral
1287395628138377218	neutral
1334066454132473856	positive
695256694000074753	neutral
1331278768548155392	negative
1442116725588193281	neutral
1294119764525060098	negative
1430346352702083075	neutral
1309343226097094659	neutral
1391354185375838208	positive
1494195114305998849	negative
1289755617112948736	positive
1381533493075701765	neutral
1277549763114569729	negative
1327084679858536448	positive
1301421788354682880	positive
1382300220071940098	neutral
1408681798352007168	negative
923497659079434241	negative
624675913217630208	neutral
1469305695883300866	positive
1416316874061619201	positive
1443587353595957259	neutral
1336648881971445763	neutral
1406925828504489989	positive
1492610171784343556	negative
1322424835117522944	positive
1418851574789640200	neutral
1438885959211241472	positive
1299566682776641537	positive
1488192014827294722	neutral
1346725692352806913	neutral
944064986552311808	neutral
1401511019394912264	neutral
1306181360873345025	negative
1467770731983368193	neutral
1344266527789391872	neutral
1389267330815823873	neutral
1188007112602869760	negative
1413494242295443468	neutral
1380383103831527427	neutral
1405217174839386113	neutral
1441091819152965637	neutral
1306089762298580993	positive
1493224094057533446	neutral
1318446426993643521	neutral
1360107967555620866	negative
1492490322701520901	neutral
1393821729068228616	neutral
1337584823313944577	neutral
1417340163252887552	positive
1419990743951630338	positive
1270594121602928643	neutral
1412228971840761856	neutral
1370081357259448320	positive
1362611975998476295	neutral
1297444882680655872	negative
1399759923458678786	neutral
1299240512725999616	neutral
1367543435993878528	negative
1308372782204497920	negative
1342779095457796097	negative
369764961989320704	negative
1427113530990288897	neutral
1443076576107630593	neutral
1409421091425030145	neutral
1429107693147414534	positive
1277792829943640064	neutral
1370735022877986818	negative
1424020900416868355	neutral
1469217004280160258	positive
628152590782496768	positive
1387372216673734661	neutral
1332989858743107588	neutral
1240688023299186689	neutral
1075799409042980865	negative
1342705980568551426	neutral
1381773201160593408	neutral
1387016243442446340	negative
1437012418991906816	positive
1394516001371222016	neutral
1498280083319967744	neutral
1372401335878836225	positive
1150430774052700160	negative
357354310587260930	neutral
1416714276773957632	negative
1464576181596930050	neutral
1410992268039704576	neutral
1381604275151773700	neutral
1304625647948451841	positive
1401973094856597506	positive
1355097608386080770	positive
1314211195218391042	positive
1348234099949858818	positive
1004221559844687872	neutral
890236447118077952	negative
1449672079071068165	neutral
1353542713820340224	positive
1443425475200618500	neutral
1260410381522079752	positive
391924162220281856	negative
1431557452697325572	negative
1444234054832853001	negative
1470354787145158658	neutral
1386327849414447106	neutral
1317012001290293249	positive
26530542585384960	negative
1158619196835561473	negative
1306535604176519173	positive
1459449816983826437	negative
1377822535757094919	negative
1452563375414599680	positive
1399047068698611712	neutral
1166601756647796738	neutral
1435968982108950528	positive
1420262135012073475	positive
1406206554265640961	neutral
1442171446336245761	positive
1386987046980395013	positive
442854959403368449	neutral
1459845018567393284	positive
1498321289466900482	negative
636176361854337024	neutral
1342736408604131328	neutral
1284889113489858566	negative
923887491416932352	neutral
1358736163469594625	neutral
1397895179877507074	neutral
1498080857587736576	neutral
1295945080067457025	neutral
1299206151863754754	positive
1344694872712704005	neutral
770634271090368512	positive
1322466085908541440	neutral
1154951876527312896	positive
1303219166099337216	neutral
1434202367415619587	neutral
1461389107788083205	negative
1289409424340086785	neutral
1415135942138945540	positive
1456215103087341569	positive
1143368770045370368	neutral
1266952449757024256	negative
1296068540320030720	neutral
1433320544275812352	positive
1453085120383135749	positive
1307682682277629954	neutral
1439813578916130818	neutral
1433244523472166913	positive
1403727450245189636	neutral
1432223271986991111	positive
1476053359085817857	neutral
1443200229105303557	neutral
1315489661456846848	neutral
1336236989545246721	neutral
1446451866049548289	negative
1251229163450593280	positive
1475744547808301057	neutral
1471711266511245312	positive
854708551545233410	negative
1476865322586034176	neutral
1205711301487382528	neutral
1451592417933619201	neutral
1417053793590517760	neutral
1261168405790502912	neutral
1250641958436929541	neutral
1207627721603346432	positive
1152159595915145217	negative
1408377513781301249	neutral
1014398076314902528	positive
1343226885698801665	neutral
1404635945710751746	neutral
1498331584306368515	positive
1386533584249360385	neutral
1403259749450371072	negative
1498098869497827329	neutral
1414153536913371141	neutral
1381962533339197447	neutral
1164229322003165185	neutral
1495609716399304708	positive
1476053708647526403	neutral
999212950186442758	negative
479766457945837569	neutral
1104902296939450369	neutral
1345774298124800000	neutral
1422497081411870723	positive
1453390071424434182	positive
1484395546039234561	negative
1498322345668186112	neutral
1008615744551018496	negative
1237606173538316288	neutral
1408499573329260545	negative
1421316331635449858	positive
1191251475466354688	negative
1403573348303446020	neutral
1210091204374712320	negative
1444149825470025732	positive
1163069150090145792	negative
1368058919772319748	neutral
1388570189394964480	negative
1388551203450101761	positive
1374789408247799814	negative
1387753820621402126	neutral
1391733172178616320	negative
1450482885312462849	negative
1251962703968690177	neutral
1423890130985574410	neutral
1423978681517572100	neutral
1414153452515561475	neutral
1474711516679053313	positive
1433116652120391687	neutral
1396331510630735876	neutral
1255444011986321410	neutral
1430922234244124677	neutral
1439783017992523777	neutral
1415864766350778371	positive
1369131732767809536	positive
1395723914861375492	negative
1437257526580428800	neutral
1425715252554051586	neutral
1467029171876478979	neutral
1285128501297909760	positive
1308826676017545216	neutral
749656735565029377	neutral
1393188570102304769	neutral
1262374806793535488	positive
1351763055495974913	neutral
1391767785647136775	positive
1368748784461643778	neutral
1429753408534192134	neutral
1267048250449760256	positive
1495349458246066176	neutral
1399253976160235522	neutral
1328733235338207233	neutral
1465717260463583233	negative
1449416563266764805	neutral
1487671268308447237	neutral
1351880580430921728	neutral
1409860833253986305	neutral
1356515765650788355	neutral
1168497192471945216	neutral
1100403444735754241	neutral
1360624196313772032	negative
1419275634958905344	negative
1323662922191572992	neutral
1415300247874543617	neutral
1428597893842149376	positive
1432366276567973899	neutral
1042705592412983296	negative
1371783114054266882	neutral
1403415780692221959	positive
1275294433957695488	negative
1485268072936185858	neutral
1407166227538079785	neutral
1409014695856533504	negative
1438689123863199746	positive
1429055929429987334	negative
1455378056407834627	neutral
1090123965173886976	neutral
1432577088557436933	positive
788561975064178688	neutral
1165232190805950464	negative
1356444106826805248	positive
1410797617299169291	neutral
1437072933084549125	neutral
1351372282166448128	neutral
1490227570599673857	neutral
1409575062697431041	negative
1453714983196364806	negative
1445391493389332498	neutral
1261266296664178688	negative
1484411417210257408	negative
605229581780459520	neutral
1392772856757424131	positive
1450485358685155330	negative
1410159978644574212	negative
1400058000883191809	positive
1324674756436652032	negative
1463824339522883593	neutral
868972909053837312	neutral
1281870385223327744	neutral
1225399157826805762	neutral
1448012787519672320	negative
1443406738783293440	positive
870189770458181632	negative
1442012919026249731	positive
1401370172858855424	negative
900720431639875584	neutral
1297406035175579648	neutral
1378263340661710850	negative
1311577835920715776	negative
1425776620107800579	neutral
1008699543431581696	positive
1394562291580891140	neutral
1119970477416550401	positive
1375125341186891777	negative
1284552546674073600	positive
1380054175069921280	negative
1333019665447043072	negative
1413673036608278529	negative
1425778477135908869	negative
1382196462340112385	negative
1341405573242363906	neutral
1438358146557169665	positive
1205832811506106368	neutral
1398504555374014468	neutral
1407010913597624333	positive
1432012668567650307	neutral
1403686053144240128	neutral
1453006218499403778	neutral
1359052293010649092	positive
972360325176569856	positive
1387335095661449219	neutral
1375163257984413697	positive
1451857749713711107	positive
1446168000193699852	positive
1476013167423602688	neutral
1410247417572724742	neutral
1446032454028984326	neutral
1349611188284375041	negative
1472830857786265601	negative
1291592411865587713	neutral
823940654753521664	neutral
1433293835153539073	neutral
1435122198549655552	neutral
1371409336413515783	neutral
1299357019602706432	neutral
1336548860114563073	negative
1267377049200734208	negative
1293128716076199937	positive
530012013918191618	neutral
1479048758008582149	negative
1411766270676983813	neutral
1372582280741363712	positive
1322048062701805568	neutral
1386177671420280834	positive
1438393753018929152	neutral
1427832904399216642	neutral
1417096776968916994	positive
1321689286484189186	negative
1317346583688679424	positive
1221359527657758721	positive
878205508661821440	positive
1492039378729783298	positive
1351957492239015938	neutral
29473103311	neutral
478521660690022400	negative
1291770278809231360	neutral
1291765574595272704	negative
1442764657379340289	positive
1335653040515284993	positive
1406952093403910152	positive
938733167174995968	neutral
1200833717767266305	negative
823782243025895428	negative
1205534863572586496	neutral
1337719976002613248	negative
1401158401565024257	positive
1465710760642764809	neutral
1246847075456700417	positive
1170163422266216449	neutral
1289114702761455616	neutral
1299963909512732672	negative
1432652090464104452	positive
1348533135793815552	negative
1433450441841340416	neutral
1361543813781590018	positive
1257738536016474112	negative
1364067938576199681	neutral
1496731090232299521	negative
1439846005554380801	neutral
1307935375390720001	negative
1357992534882934790	negative
1468955958755794944	positive
1458780285277929474	neutral
927477435209154561	negative
937296335601938432	positive
1053016755755307008	positive
643679447980240896	negative
1354828883535699974	neutral
472746839331340288	neutral
1407567651589693444	positive
1373180542598795267	negative
1276179323179773952	neutral
879652027508301824	positive
1269943085242277889	negative
1382976281885564932	negative
1440731288768430084	neutral
1455376359153455111	positive
1344512509298974724	positive
1374922985887309830	negative
1375012373426139139	negative
1414795958919995399	neutral
1404333878098030594	negative
625538781836226560	positive
1451485740538368000	neutral
456786665546448896	neutral
1490264756221100035	neutral
1438158577869344775	negative
907274933679439872	positive
1450749739599679493	neutral
1432245697739309058	neutral
1497495602065653766	negative
1431138064982704133	negative
1446440333009567747	negative
1479434810179432448	negative
1295987601036529665	negative
1432343426897518595	neutral
1269505348047712258	neutral
1284703661076156417	negative
1418960499262332928	positive
1266624312292900864	positive
1328167981612843008	positive
1459051066746720279	positive
1437033254591234051	positive
1369259597056327682	neutral
1378598072070983681	negative
1125235481413918720	neutral
1444272847031922688	positive
1448138314830127110	negative
1497208611860328449	neutral
1239866992233820162	neutral
518268328029061122	negative
1459473046348070918	neutral
940952960133140480	neutral
1402529537754210305	negative
1361614602153324547	positive
1325773676571226113	negative
1333329189873696769	neutral
1436922126016008201	negative
1454864471348764672	positive
1054438185734991875	negative
1498356344247623680	negative
686942495108775936	neutral
1449417211664211969	positive
1409036322530938888	positive
1404111199432675333	neutral
1375685255647035396	neutral
1215630350069616645	neutral
522246372804677633	negative
1089762919301050368	neutral
1285962283953254401	positive
1497865827625824259	neutral
1409210264206012421	positive
1455073500549550082	positive
1289803875008954370	neutral
1422094886371618821	positive
1411142650485370881	positive
1433287575263854599	neutral
837342955115458560	negative
1380861878067359744	positive
1351749429066252288	neutral
1303295763590520832	neutral
1173971748015837184	neutral
1477535013499400192	positive
1419545816679600128	neutral
1486209578161168386	neutral
1385464890068852741	negative
1490583097758613504	positive
1309850633868988417	neutral
1475483413536665601	neutral
1377827702720266241	neutral
1388678567119269893	positive
1424728513236459526	neutral
1357255105876267008	negative
1347781769286672394	negative
1380924028118953989	neutral
1374617427208642564	neutral
1431781552900296704	positive
1417169645014949894	positive
1318838812248735744	negative
1365559882812854272	positive
1364289194512707585	positive
1311560220024291329	negative
1291797210703826949	negative
1407712015003447296	neutral
1283705686925484032	neutral
1405468606486532099	positive
1462341234698117124	positive
1399023677556072448	neutral
1475654910368575488	neutral
1405090867958882309	positive
338135270669045762	positive
1406463660327800832	neutral
1252867834566201346	negative
532025700723605504	negative
1450117184676679686	positive
1496075714801684562	neutral
1361550014007271426	neutral
1292108438621712384	positive
1157478694195089409	neutral
1299913139337588736	neutral
1488863522817675267	neutral
1399218129746612224	neutral
1362826686094434305	neutral
1321713495310655488	negative
1428606260103024643	neutral
1364799355148886017	positive
1267069387321806849	neutral
1328180572833759233	positive
1271877993460203520	positive
1365268842985914371	positive
1409880499347243020	positive
1397197732624928774	neutral
1252860130619650049	positive
1315280944597626884	positive
1448871229687939079	neutral
1263327605975126017	negative
1490673084575395840	negative
1293322764645011463	negative
1425699858715795456	neutral
1398560257136201728	positive
1402951098143363074	neutral
1452532467181637637	neutral
1476822530404929536	neutral
1421356644248657920	positive
1397928560971505664	neutral
1383395507507122178	neutral
1426947726629957632	neutral
979329243556429825	neutral
1476428014086811649	neutral
1454439025943584772	neutral
1432165060097372160	neutral
522278824851955712	negative
1487742223747846144	negative
1426583323963367427	positive
1372785490403848197	negative
1399065532695945216	neutral
1442463182753206278	neutral
1406983120172191751	neutral
1305367197817032706	neutral
1349996844496130049	neutral
859705516456640512	neutral
1407380021342203906	neutral
1346464280590254080	neutral
1382589150067531776	negative
1487740921479589888	neutral
1414903016805867523	negative
1454662553754238988	positive
1373690042506387457	positive
1312793808250171393	negative
1427515542923988994	positive
1475732697964105729	positive
1376054384459538434	positive
1160386691544145920	neutral
1385225926842097667	neutral
